facilityId,facilityName,facilityClass,facilityType,belongCityId,phone,fax,url,email,address,photo,facility_service
1489,來義鄉第八公墓,公立,公墓,屏東縣,08-7852051,08-7850720,,,屏東縣來義鄉古樓村中正路94號,,230803|山坡墓基|1000元/座|
1490,春日鄉春日村公墓,公立,公墓,屏東縣,08-8782145,08-8780642,,p93@mail.chuenr.gov.tw,屏東縣春日鄉春日路322號,,230804|山坡墓基|1000元/座|
1491,春日鄉古華村公墓,公立,公墓,屏東縣,08-8782145,08-8780642,,,屏東縣春日鄉春日路322號,,230805|山坡墓基|1000元/座|
1492,春日鄉士文村公墓,公立,公墓,屏東縣,08-8782145,08-8780642,,,屏東縣春日鄉春日路322號,,230806|山坡墓基|1000元/座|
1494,春日鄉歸崇村、七佳村公墓,公立,公墓,屏東縣,08-8782145,08-8780642,,,屏東縣春日鄉春日路322號,,230808|山坡墓基|1000元/座|
1495,春日鄉力里村公墓,公立,公墓,屏東縣,08-8782145,08-8780642,,,屏東縣春日鄉春日路322號,,230809|山坡墓基|1000元/座|
1496,獅子鄉南世公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉南世段378地號,,230810|山坡墓基|1000元/座|為辦理內政部舊墓更新計畫於民國102年6月7日公告禁葬(獅鄉民字第10230736300號)，待更新完畢後再行啟用。
1497,獅子鄉內獅公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉內獅段608地號,,"230811|山坡墓基|1000元/座|一、	面積使用標準：
（一）單棺使用面積為寬1.5公尺 X 長2.5公尺 (約3.8平方公尺)。
（二）兩棺以上合葬使用面積 以 單棺面積 × 2 以內。（三）違反前項規定者，不予受理或強制拆除。
二．埋葬收費標準：
(一)本鄉籍：
1.一般公墓單棺使用費新台幣：1,000元。
2.合葬者每增加一棺木者加收新台幣：1,000元。  
3.列入低收入戶第一款或無認領屍體者免費。第二款者新台幣：200元。第三款者新台幣：300元。
(二) 祖籍為本鄉，常居他縣(鄉)之鄉親者，新台幣：5,000元。
(三）非本鄉籍者，新台幣：40,000元。
三、檢附：
(一)申請者身分證正反面影本、私章
(二）死亡證明書
(三)死者除戶籍謄本
(四)埋葬規費
(五)低收入戶相關證明。"
1498,獅子鄉中心崙公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉獅子村獅子段375地號,,230812|山坡墓基|1000元/座|104年4月22日公告禁葬(獅鄉民字第10430523200號)
1499,獅子鄉竹坑公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉竹坑村竹坑段275地號,,230813|山坡墓基|1000元/座|104年4月22日公告禁葬(獅鄉民字第10430523200號)
1500,獅子鄉楓林公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉楓林村楓林段453地號,,230814|山坡墓基|1000元/座|
1501,獅子鄉新路西公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉楓林村新路段299地號,,230815|山坡墓基|1000元/座|
1502,獅子鄉新路東公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉新路段227地號,,230816|山坡墓基|1000元/座|
1503,獅子鄉丹路上公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉丹路段904地號,,230817|山坡墓基|1000元/座|104年4月22日公告禁葬(獅鄉民字第10430523200號)
1504,獅子鄉丹路下公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉丹路段807地號,,230818|山坡墓基|1000元/座|
1505,獅子鄉伊屯公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉丹路段333地號,,230819|山坡墓基|1000元/座|
1506,獅子鄉草埔雙流公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉草埔段1038地號,,230820|山坡墓基|1000元/座|
1507,獅子鄉草埔西公墓(橋西),公立,公墓,屏東縣,08-8771129*26,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉草埔段566地號,,230821|山坡墓基|1000元/座|104年4月22日公告禁葬(獅鄉民字第10430523200號)
1508,獅子鄉草埔中下公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉草埔段544地號,,230822|山坡墓基|1000元/座|
1509,獅子鄉草埔東公墓(橋東),公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉草埔段210地號,,230823|山坡墓基|1000元/座|
1510,獅子鄉草埔中上公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉草埔段543地號,,230824|山坡墓基|1000元/座|
1511,獅子鄉舊內文公墓,公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉內文段285地號,,230825|山坡墓基|1000元/座|
1512,獅子鄉新內文公墓(內海),公立,公墓,屏東縣,08-8771129*25,08-8771703,http://www.pthg.gov.tw/TownSzt/FileDL_List.aspx獅子鄉公所官網,,屏東縣獅子鄉內文段152地號,,230826|山坡墓基|1000元/座|
1513,牡丹鄉第一公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230827|山坡墓基|1000元/座|
1514,牡丹鄉第二公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230828|山坡墓基|1000元/座|
1515,牡丹鄉第三公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230829|山坡墓基|1000元/座|
1516,牡丹鄉第四公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230830|山坡墓基|1000元/座|
1517,牡丹鄉第五公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230831|山坡墓基|1000元/座|
1518,牡丹鄉第六公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230832|山坡墓基|1000元/座|
1519,牡丹鄉第七公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230833|山坡墓基|1000元/座|
1520,牡丹鄉第八公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230834|山坡墓基|1000元/座|
1521,牡丹鄉第九公墓,公立,公墓,屏東縣,08-8831001,,,,屏東縣牡丹鄉石門村石門路26號,,230835|山坡墓基|1000元/座|
1522,彰化市第二公墓,公立,公墓,彰化縣,04-7118284,,,,彰化縣彰化市福元段,,230838|墓基||
1523,彰化市第四公墓,公立,公墓,彰化縣,04-7118284,,,,彰化縣彰化市聯興段,,230839|墓基||
1524,彰化市第五公墓,公立,公墓,彰化縣,04-7118284,,,,彰化縣彰化市快官段912-1、912-2,,230840|墓基||
1525,彰化市第六公墓,公立,公墓,彰化縣,04-7118284,,,,彰化縣彰化市快官段623-21,,230841|墓基||
1526,彰化市第七公墓,公立,公墓,彰化縣,04-7118284,,,,彰化縣彰化市快官段940,,230842|墓基||
1527,彰化縣線西鄉第一、二公墓,公立,公墓,彰化縣,(047)583543,,,,彰化縣線西鄉溝內村復興路139號,,230843|墓基|32000-72000|
1528,彰化縣線西鄉第五公墓,公立,公墓,彰化縣,(047)583543,,http://117.56.220.9/04/P0405B/M1.htm,,彰化縣線西鄉頂犁村中央路1段,,"230844|墓基|$32000~$72000|91年8月8日線鄉民字第0910005512號函公告仁區墓基部分禁葬
97年12月26日線鄉民字第0970012501號函公告忠、孝區禁葬
103年5月28日線鄉民字第1030005470號函公告禁葬"
1529,彰化縣秀水鄉第四公墓,公立,公墓,彰化縣,04-7697024,,,,彰化縣秀水鄉安溪村安溪路65號,,230845|墓基||
1531,溪州鄉第三示範公墓,公立,公墓,彰化縣,04-8802280,,http://60.248.44.250/Asp/index.asp,ntws40@ems.hsichou.gov.tw,彰化縣溪州鄉登山路3段,,230847|墓基||欲至納骨堂塔祭拜祖先可先撥打電話0921717103預先告知|230879|墓基||欲至納骨堂塔祭拜祖先可先撥打電話0921717103預先告知
1532,溪州鄉第五示範公墓,公立,公墓,彰化縣,04-8898192,,http://60.248.44.250/,ntws40@ems.hsichou.gov.tw,彰化縣溪州鄉中山路2段590號,,230848|墓基||欲至納骨塔祭拜祖先可撥打電話0921717105預先告知|230880|墓基||欲至納骨塔祭拜祖先可撥打電話0921717105預先告知
1533,北斗鎮第一公墓,公立,公墓,彰化縣,04-8780279,,,,彰化縣北斗鎮中和里斗中路278巷52號,,230849|墓基||
1534,北斗鎮第二公墓,公立,公墓,彰化縣,04-8780279,,,,彰化縣北斗鎮光復里復興路401號,,
1535,北斗鎮第三公墓,公立,公墓,彰化縣,04-8780279,,,,彰化縣北斗鎮大安段118地號,,
1536,二林鎮第二(廣興)公墓,公立,公墓,彰化縣,04-8969903,,,,彰化縣二林鎮天和段596、797、798、799、801；新興段405、441；復興段266,,230850|墓基||
1537,二林鎮第三(香田)公墓,公立,公墓,彰化縣,04-8969903,,,,彰化縣二林鎮香田段44、439、440、441、442、443,,230851|墓基||
1538,二林鎮第四(外竹)公墓,公立,公墓,彰化縣,04-8969903,,,,彰化縣二林鎮外竹段424、426、427、355、384、400、401；外蘆竹塘段35,,230852|墓基||
1539,二林鎮第五(梅芳)公墓,公立,公墓,彰化縣,04-8969903,,https://town.chcg.gov.tw/erhlin/07other/main.asp?main_id=3261,,彰化縣二林鎮梅芳段279、325、326、327、348、331、332,,230853|墓基||
1540,二林鎮第十二(興華、東興)公墓,公立,公墓,彰化縣,04-8969903,,,,彰化縣二林鎮犁頭厝段10、10-1、30、丈八斗段267-2、犁頭厝段291、犁頭厝段291-1、儒興段129、,,230854|墓基||儒興段地號禁葬
1541,彰化縣埔心鄉第一(埔心)示範公墓,公立,公墓,彰化縣,04-8292554,,https://life.puxin.gov.tw/,psa21@puxin.gov.tw,彰化縣埔心鄉埔心鄉忠義北路163號,,"230855|土葬墓基|設轄本鄉新臺幣20000元，非設轄本鄉新臺幣60000元|本鄉第五公墓環保自然葬區
本鄉6000元整，外鄉9000元整。
本鄉第五公墓環保自然葬區附設寵物葬區
每具新臺幣6000元整。
埔心鄉公所 民政課04-8296248分機28 承辦人：陳先生
管理室: 04-8285711"
1542,彰化縣埔心鄉第二(太平)示範公墓,公立,公墓,彰化縣,04-8285711,,https://life.puxin.gov.tw/,psa21@puxin.gov.tw,彰化縣埔心鄉太平西段37、37-1,,
1543,彰化縣埔心鄉第六(羅厝)公墓,公立,公墓,彰化縣,04-8296249,,,,彰化縣埔心鄉羅厝村,,
1544,彰化縣埔心鄉第八(二重)公墓,公立,公墓,彰化縣,04-8296249,,,,彰化縣埔心鄉二重村,,
1545,彰化縣溪湖鎮第一公墓,公立,公墓,彰化縣,04-8812325,,http://210.241.89.82/Html/tcc_b01_01.asp,,彰化縣溪湖鎮媽厝里85之25號,,230859|墓基||
1546,彰化縣溪湖鎮第三公墓,公立,公墓,彰化縣,04-8812325,,http://210.241.89.82/Html/tcc_b01_01.asp,,彰化縣溪湖鎮西寮里鳳厝巷101號,,230860|墓基||
1548,彰化縣田中鎮第五公墓,公立,公墓,彰化縣,04-8751426,,,,彰化縣田中鎮三安里同安路480號,,230862|墓基||
1549,彰化縣田中鎮第七公墓,公立,公墓,彰化縣,04-8747751,,,,彰化縣田中鎮三光里埔頭路155號,,230863|墓基||
1550,彰化縣二水鄉第一公墓,公立,公墓,彰化縣,04-8745285,,,,彰化縣二水鄉十五村十五路1-1號,,230864|墓基||
1551,彰化縣二水鄉第二公墓,公立,公墓,彰化縣,04-8790100,,,,彰化縣二水鄉文化村員集路3段,,
1552,彰化縣二水鄉第三公墓,公立,公墓,彰化縣,04-8791238,,,,彰化縣二水鄉裕民村員集路三段,,
1553,彰化縣二水鄉第六公墓,公立,公墓,彰化縣,04-8790100,,,,彰化縣二水鄉合興村清埔巷5-1號,,230867|墓基||
1554,彰化縣埤頭鄉第一公園化公墓,公立,公墓,彰化縣,04-8928126,04-8928126,http://www.pitou.gov.tw/,,彰化縣埤頭鄉和豊村,,"230868|墓基||如遇假日,有事請先電話聯絡管理員|233425|墓基|依收費標準表|如遇假日,有事請先電話聯絡管理員"
1555,彰化縣埤頭鄉第六公園化公墓,公立,公墓,彰化縣,04-8927431,,http://www.pitou.gov.tw/,,彰化縣埤頭鄉芙朝段441地號,,230869|墓基||假日有事請先與管理員聯絡|233426|墓基|依收費標準表|假日有事請先與管理員聯絡
1556,彰化縣埔鹽鄉第二公墓,公立,公墓,彰化縣,04-8654606,,,,彰化縣埔鹽鄉埔鹽路62-7號,,230870|墓基||
1557,彰化縣埔鹽鄉第八公墓,公立,公墓,彰化縣,04-8661001,,,,彰化縣埔鹽鄉大新路2巷1-1號,,230871|墓基||
1558,彰化縣埔鹽鄉第十三公墓,公立,公墓,彰化縣,04-8656863,,,,彰化縣埔鹽鄉番金路60-2號,,230872|墓基||
1559,大村鄉第七公墓,公立,公墓,彰化縣,04-8520149,,,,彰化縣大村鄉茄苳段10.354地號,,230873|墓基||
1560,大村鄉第十四公墓,公立,公墓,彰化縣,04-8530334,04-530334,,,彰化縣大村鄉埤仔頭段'46-4.46-16.46-9.46-15.46-19,,230874|墓基||
1561,彰化縣芬園鄉第二公墓,公立,公墓,彰化縣,049-2520563,,,,彰化縣芬園鄉新芬園段861地號,,230875|墓基||
1562,彰化縣芬園鄉第三公墓,公立,公墓,彰化縣,049-2520563,,,,彰化縣芬園鄉縣庄段,,230876|墓基||
1563,彰化縣芬園鄉第四公墓,公立,公墓,彰化縣,049-2520563,,,,彰化縣芬園鄉同安寮段,,230877|墓基||
1564,彰化縣芬園鄉第五公墓,公立,公墓,彰化縣,049-2520563,,,,彰化縣芬園鄉同安寮段,,230878|墓基||
1565,彰化縣大城鄉公墓3,公立,公墓,彰化縣,04-8942980,,,,彰化縣大城鄉建山段、台山段,,230881|墓基||
1566,彰化縣大城鄉公墓6,公立,公墓,彰化縣,04-8942980,,,,彰化縣大城鄉新光段1692地號,,230882|墓基||
1567,彰化縣芳苑鄉第二公墓,公立,公墓,彰化縣,04-8983589#29,,,,彰化縣芳苑鄉崙腳村內,,230883|墓基||
1568,彰化縣芳苑鄉第三公墓,公立,公墓,彰化縣,0932-960-078,,,,彰化縣芳苑鄉芳漢路永興段686巷210號,,230884|墓基||
1569,彰化縣芳苑鄉第四公墓,公立,公墓,彰化縣,04-8983589#29,,,,彰化縣芳苑鄉永興村內,,230885|墓基||
1570,彰化縣芳苑鄉第五公墓,公立,公墓,彰化縣,04-8983589#29,,,,彰化縣芳苑鄉五俊村內,,230886|墓基||
1571,彰化縣芳苑鄉第六公墓,公立,公墓,彰化縣,0955-562-565,,,,彰化縣芳苑鄉芳頂路50號,,230887|墓基||
1572,彰化縣芳苑鄉第八公墓,公立,公墓,彰化縣,04-8983589#29,,,,彰化縣芳苑鄉新街村內,,230888|墓基||
1573,彰化縣芳苑鄉第九公墓,公立,公墓,彰化縣,04-8983589#29,,,,彰化縣芳苑鄉福榮村內,,230889|墓基||
1574,彰化縣鹿港鎮第五示範公墓,公立,公墓,彰化縣,04-7715365,,,,彰化縣鹿港鎮南勢巷26-9號,,
1575,彰化縣福興鄉第十五公墓,公立,公墓,彰化縣,04-7800379,04-7800379,http://town.chcg.gov.tw/fuxing/,c032@mail.fusing.gov.tw,彰化縣福興鄉下寮巷6-15號,,230891|墓基|43000元|彰化縣政府於100年12月16日府民行字第10003806號函同意本相辦理第十五公墓興建第二納骨堂
1576,彰化縣田尾鄉第一公墓,公立,公墓,彰化縣,04-8237500,,,,彰化縣田尾鄉南鎮村光復路2段575號,,230892|墓基||
1577,彰化縣田尾鄉第六公墓,公立,公墓,彰化縣,04-8833380,,,,彰化縣田尾鄉豐田村光復路1449地號,,230893|墓基||
1578,彰化縣社頭鄉第五公墓,公立,公墓,彰化縣,04-8732621,,,,彰化縣社頭鄉埤清段51.55地號,,
1579,彰化縣社頭鄉第六公墓,公立,公墓,彰化縣,04-8732621,04-8712541,,,彰化縣社頭鄉山腳段1365地號,,230895|山坡墓基|本鄉鎮42000元整；外鄉鎮94000元整|
1580,彰化縣社頭鄉第七公墓,公立,公墓,彰化縣,04-8732621,,,,彰化縣社頭鄉湳雅段180-12地號,,
1581,彰化縣員林鎮第二公墓示範公墓,公立,公墓,彰化縣,04-8314208,,,,彰化縣員林市員草路876號,,230897|墓基||
1582,彰化縣伸港鄉第二公墓,公立,公墓,彰化縣,04-7987158,04-7988397,,civ02@shenkang.gov.tw,彰化縣伸港鄉曾家村中山路796號,,230898|墓基||
1583,彰化縣和美鎮第16公墓,公立,公墓,彰化縣,04-7350384,,,,彰化縣和美鎮美寮路2段135號,,230899|墓基||公墓管理員許承隆先生、姚志龍先生
1586,嘉義市立公墓,公立,公墓,嘉義市,05-2254321#343,05-2890593,http://www.chiayi.gov.tw/web/civil/04affair/affair03_a.asp,cycg241@ems.chiayi.gov.tw,嘉義縣水上鄉南鄉村牛稠埔100之13號,,230902|土葬|||230903|土葬||
1587,金門縣公立金山公墓,公立,公墓,金門縣,082-327854,,http://kmms.kinmen.gov.tw/Eqip/Index3.aspx,j241rec@mail.kinmen.gov.tw,金門縣金寧鄉東洲往后湖段,,232345|公墓收費標準表|||232346|樹、灑葬|$2500／具||232841|平面墓基|新台幣20000元/座|
1588,金門縣公立金湖公墓,公立,公墓,金門縣,082-330648,,http://kmms.kinmen.gov.tw/Eqip/Index3.aspx,j241rec@mail.kinmen.gov.tw,金門縣金湖鎮太湖往畜試所段,,230905|平地墓基|$20000元／座|
1589,金門縣公立金沙公墓,公立,公墓,金門縣,082-353367,,http://kmms.kinmen.gov.tw/Eqip/Index3.aspx,j241rec@mail.kinmen.gov.tw,金門縣金沙鎮陽宅往沙美路段,,230906|平地墓基|$20000元/座|
1590,金門縣公立金城公墓,公立,公墓,金門縣,082-324309,,http://kmms.kinmen.gov.tw/Eqip/Index3.aspx,j241rec@mail.kinmen.gov.tw,金門縣金寧鄉前厝往昔果山段,,230907|平地墓基|20000元/座||232840|樹葬|免費|
1591,金門縣公立烈嶼公墓,公立,公墓,金門縣,082-363296,,http://kmms.kinmen.gov.tw/Eqip/Index3.aspx,j241rec@mail.kinmen.gov.tw,金門縣烈嶼鄉南塘山麓,,230908|平地墓基|20000元/座|
1592,卑南鄉阿里擺公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉利家段29-1、40-1、40-8、40-9地號,,230909|墓基||
1593,卑南鄉利吉公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉上原段 139-3,,230910|墓基||
1594,卑南鄉嘉豐公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉初鹿段1-3,,
1595,卑南鄉十股公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉下賓朗段1031地號,,
1596,卑南鄉泰安公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉利家段2306、603-262、2311,,230913|墓基||
1597,卑南鄉東興公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉大南段572、574地號,,
1598,卑南鄉利嘉公墓,公立,公墓,臺東縣,089-381368,,,,臺東縣卑南鄉利嘉段3164地號,,230911|墓基||
1599,太麻里鄉三和公墓,公立,公墓,臺東縣,無,,,,臺東縣太麻里鄉荒野段988.989.993.1000.1005.1006.1015.1016,,"232838|樹葬|本鄉$2,000/位；外鄉$3,000/位|"
1600,太麻里鄉泰和公墓,公立,公墓,臺東縣,無,,,,臺東縣太麻里鄉泰玉段175,,230917|墓基|免收費|
1601,太麻里鄉香蘭公墓,公立,公墓,臺東縣,無,,,,臺東縣太麻里鄉蘭里段770,,230918|墓基|免收費|
