Unnamed: 0,匯入時間,統計時間,區域別代碼,縣市,鄉鎮市區,村里,戶數,人口數,人口數-男,人口數_人口數_女,人口數_0歲_男,人口數_0歲_女,人口數_1歲_男,人口數_1歲_女,人口數_2歲_男,人口數_2歲_女,人口數_3歲_男,人口數_3歲_女,人口數_4歲_男,人口數_4歲_女,人口數_5歲_男,人口數_5歲_女,人口數_6歲_男,人口數_6歲_女,人口數_7歲_男,人口數_7歲_女,人口數_8歲_男,人口數_8歲_女,人口數_9歲_男,人口數_9歲_女,人口數_10歲_男,人口數_10歲_女,人口數_11歲_男,人口數_11歲_女,人口數_12歲_男,人口數_12歲_女,人口數_13歲_男,人口數_13歲_女,人口數_14歲_男,人口數_14歲_女,人口數_15歲_男,人口數_15歲_女,人口數_16歲_男,人口數_16歲_女,人口數_17歲_男,人口數_17歲_女,人口數_18歲_男,人口數_18歲_女,人口數_19歲_男,人口數_19歲_女,人口數_20歲_男,人口數_20歲_女,人口數_21歲_男,人口數_21歲_女,人口數_22歲_男,人口數_22歲_女,人口數_23歲_男,人口數_23歲_女,人口數_24歲_男,人口數_24歲_女,人口數_25歲_男,人口數_25歲_女,人口數_26歲_男,人口數_26歲_女,人口數_27歲_男,人口數_27歲_女,人口數_28歲_男,人口數_28歲_女,人口數_29歲_男,人口數_29歲_女,人口數_30歲_男,人口數_30歲_女,人口數_31歲_男,人口數_31歲_女,人口數_32歲_男,人口數_32歲_女,人口數_33歲_男,人口數_33歲_女,人口數_34歲_男,人口數_34歲_女,人口數_35歲_男,人口數_35歲_女,人口數_36歲_男,人口數_36歲_女,人口數_37歲_男,人口數_37歲_女,人口數_38歲_男,人口數_38歲_女,人口數_39歲_男,人口數_39歲_女,人口數_40歲_男,人口數_40歲_女,人口數_41歲_男,人口數_41歲_女,人口數_42歲_男,人口數_42歲_女,人口數_43歲_男,人口數_43歲_女,人口數_44歲_男,人口數_44歲_女,人口數_45歲_男,人口數_45歲_女,人口數_46歲_男,人口數_46歲_女,人口數_47歲_男,人口數_47歲_女,人口數_48歲_男,人口數_48歲_女,人口數_49歲_男,人口數_49歲_女,人口數_50歲_男,人口數_50歲_女,人口數_51歲_男,人口數_51歲_女,人口數_52歲_男,人口數_52歲_女,人口數_53歲_男,人口數_53歲_女,人口數_54歲_男,人口數_54歲_女,人口數_55歲_男,人口數_55歲_女,人口數_56歲_男,人口數_56歲_女,人口數_57歲_男,人口數_57歲_女,人口數_58歲_男,人口數_58歲_女,人口數_59歲_男,人口數_59歲_女,人口數_60歲_男,人口數_60歲_女,人口數_61歲_男,人口數_61歲_女,人口數_62歲_男,人口數_62歲_女,人口數_63歲_男,人口數_63歲_女,人口數_64歲_男,人口數_64歲_女,人口數_65歲_男,人口數_65歲_女,人口數_66歲_男,人口數_66歲_女,人口數_67歲_男,人口數_67歲_女,人口數_68歲_男,人口數_68歲_女,人口數_69歲_男,人口數_69歲_女,人口數_70歲_男,人口數_70歲_女,人口數_71歲_男,人口數_71歲_女,人口數_72歲_男,人口數_72歲_女,人口數_73歲_男,人口數_73歲_女,人口數_74歲_男,人口數_74歲_女,人口數_75歲_男,人口數_75歲_女,人口數_76歲_男,人口數_76歲_女,人口數_77歲_男,人口數_77歲_女,人口數_78歲_男,人口數_78歲_女,人口數_79歲_男,人口數_79歲_女,人口數_80歲_男,人口數_80歲_女,人口數_81歲_男,人口數_81歲_女,人口數_82歲_男,人口數_82歲_女,人口數_83歲_男,人口數_83歲_女,人口數_84歲_男,人口數_84歲_女,人口數_85歲_男,人口數_85歲_女,人口數_86歲_男,人口數_86歲_女,人口數_87歲_男,人口數_87歲_女,人口數_88歲_男,人口數_88歲_女,人口數_89歲_男,人口數_89歲_女,人口數_90歲_男,人口數_90歲_女,人口數_91歲_男,人口數_91歲_女,人口數_92歲_男,人口數_92歲_女,人口數_93歲_男,人口數_93歲_女,人口數_94歲_男,人口數_94歲_女,人口數_95歲_男,人口數_95歲_女,人口數_96歲_男,人口數_96歲_女,人口數_97歲_男,人口數_97歲_女,人口數_98歲_男,人口數_98歲_女,人口數_99歲_男,人口數_99歲_女,人口數_100歲以上_男,人口數_100歲以上_女
2730,20211201,202109,67000070022,臺南市,麻豆區,麻口里,476,1345,687,658,5,9,2,6,7,6,7,6,10,7,3,5,6,4,4,3,0,4,6,3,1,2,6,3,3,7,2,4,9,3,5,6,6,9,5,5,11,6,10,8,10,7,9,11,5,7,7,9,12,10,11,8,6,9,6,10,8,6,7,7,10,14,17,8,15,11,16,9,8,10,6,11,5,10,17,15,13,12,10,7,12,4,11,11,5,12,12,7,7,14,12,15,10,7,14,2,5,6,13,7,11,12,10,9,12,10,6,6,16,11,6,9,13,7,12,15,8,10,14,16,14,10,14,10,17,7,8,9,10,8,15,8,8,6,9,3,3,6,5,7,5,9,3,7,8,7,4,6,5,4,1,1,1,5,4,4,0,7,1,4,5,7,7,6,2,7,4,2,6,6,2,2,2,4,3,0,2,0,0,3,0,2,0,0,1,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2731,20211201,202109,67000070024,臺南市,麻豆區,安業里,562,1452,739,713,2,2,4,5,0,3,2,8,6,10,5,6,8,4,5,2,4,9,6,4,4,2,4,3,4,4,8,6,5,6,5,5,4,4,4,6,4,3,4,4,8,8,14,6,6,12,9,11,7,13,12,9,7,8,12,6,9,6,8,10,11,11,9,7,8,4,10,12,10,4,9,4,18,9,6,9,10,9,16,8,19,8,12,16,12,18,14,13,11,8,16,6,8,8,6,9,8,8,13,6,4,9,11,9,6,14,13,10,12,7,14,11,10,6,10,21,11,13,19,15,16,11,9,6,18,13,11,13,16,11,12,12,19,12,14,8,6,7,11,12,11,12,10,14,7,8,8,6,3,6,4,3,4,1,0,3,4,2,2,6,4,10,8,4,5,5,2,5,3,9,4,7,3,5,2,0,2,4,3,1,1,4,1,3,0,5,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,0
2732,20211201,202109,67000070028,臺南市,麻豆區,安正里,377,1034,524,510,1,1,6,5,0,4,0,2,2,4,3,4,2,2,2,6,2,3,2,5,0,5,3,1,7,3,5,3,1,2,2,6,3,2,4,6,3,4,3,4,6,6,7,5,5,6,8,5,4,10,9,12,6,13,9,10,10,5,3,10,9,4,5,6,11,5,7,5,6,8,9,2,5,5,16,8,8,5,8,4,6,10,7,7,8,10,15,5,7,11,10,7,11,8,7,8,2,10,10,3,6,7,9,9,13,6,6,6,5,8,11,10,12,6,7,10,11,10,7,9,11,10,8,8,11,8,7,7,9,9,13,5,10,9,8,5,8,8,6,4,5,7,6,3,7,1,6,2,0,4,0,3,3,1,4,5,3,1,3,0,1,5,5,6,1,3,2,3,3,3,2,2,1,3,3,4,1,5,0,4,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2733,20211201,202109,67000070030,臺南市,麻豆區,新興里,832,2152,1078,1074,4,3,4,4,6,6,9,7,7,6,4,13,12,4,13,9,10,10,14,6,6,12,4,6,13,7,4,8,10,11,7,4,10,5,11,11,11,12,13,15,13,15,14,18,20,10,17,16,17,8,9,7,11,18,10,15,13,15,21,14,14,15,10,13,15,17,15,9,11,11,8,8,14,18,21,20,11,19,22,19,15,26,15,13,25,18,11,21,19,17,14,16,14,15,17,18,15,13,14,10,21,15,17,20,17,16,22,18,5,14,19,23,19,16,22,19,19,19,19,18,18,13,11,22,12,13,15,13,10,11,16,11,16,15,12,12,15,3,10,9,14,14,12,12,11,17,9,11,8,8,3,6,12,4,11,12,3,10,8,11,9,4,6,4,7,10,3,3,4,4,5,5,2,6,4,6,4,3,2,2,3,3,1,2,1,3,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0
2734,20211201,202109,67000070031,臺南市,麻豆區,謝厝寮里,654,1814,970,844,1,1,2,1,7,3,3,5,10,4,6,4,5,2,3,4,4,6,8,7,5,3,6,4,4,4,7,5,7,7,6,8,8,7,10,5,8,7,6,9,7,10,16,7,14,11,8,10,8,13,9,6,13,9,10,7,17,10,10,11,10,8,10,4,11,6,15,7,13,8,17,12,9,12,12,9,19,15,16,16,15,12,9,15,17,10,15,15,21,16,15,12,9,13,16,15,9,9,9,5,13,9,19,10,9,8,11,11,11,16,11,13,29,9,18,16,16,17,15,13,25,19,25,23,23,12,26,21,9,14,16,15,22,20,16,8,20,14,14,11,15,13,10,7,12,9,9,9,8,7,4,2,2,2,5,6,3,6,7,9,2,7,7,5,4,4,2,13,6,7,6,6,4,6,3,7,6,5,4,7,5,5,1,6,0,4,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2735,20211201,202109,67000070032,臺南市,麻豆區,井東里,673,1903,981,922,3,4,2,2,8,5,8,8,4,4,6,2,4,10,5,5,7,5,6,5,5,3,7,4,4,6,2,5,7,8,7,12,7,3,9,9,9,10,7,10,13,10,9,16,9,14,17,10,12,13,8,12,13,5,13,11,8,14,17,12,18,18,12,11,19,16,16,10,8,8,15,10,8,13,13,12,20,11,15,10,21,11,13,11,18,16,13,12,14,15,14,8,10,13,17,11,8,11,11,11,10,10,16,11,11,14,18,13,7,15,14,11,18,20,18,11,24,18,17,22,23,24,19,15,27,14,21,14,12,14,27,18,13,13,7,14,15,18,19,8,15,9,11,10,6,6,4,5,8,12,7,5,6,7,7,7,6,6,4,8,5,8,5,2,4,5,6,8,3,5,7,6,7,8,5,8,1,4,2,4,2,4,2,4,1,2,1,1,1,3,0,0,0,1,0,1,0,0,0,0,0,1
2736,20211201,202109,67000070033,臺南市,麻豆區,清水里,605,1632,864,768,8,0,5,9,6,8,13,2,5,4,9,4,1,1,8,4,3,4,9,3,3,5,3,5,4,6,6,5,5,10,4,3,6,4,6,2,3,1,8,4,4,8,10,12,12,11,11,6,14,12,12,11,15,14,11,9,15,6,13,7,13,10,17,9,13,10,17,9,12,14,13,14,19,12,14,8,6,11,18,18,15,11,13,15,12,16,14,9,13,17,10,9,9,10,9,7,10,10,5,11,10,11,10,13,18,12,18,14,13,9,15,11,14,10,11,18,18,15,10,17,14,8,16,15,21,18,8,10,9,9,15,6,19,7,4,18,9,5,10,11,7,7,10,5,7,9,7,10,7,3,6,2,7,4,3,6,4,5,5,1,4,9,9,4,4,7,4,5,4,8,3,5,6,5,2,4,4,0,2,5,1,3,4,4,4,2,0,1,1,2,0,2,2,1,0,1,0,1,0,0,1,0
2737,20211201,202109,67000080001,臺南市,下營區,下營里,723,1676,876,800,3,1,2,4,2,5,5,2,6,7,0,7,8,5,5,9,8,5,2,7,9,4,3,6,6,1,4,5,9,4,9,10,7,4,7,5,7,9,9,5,14,9,10,11,9,5,10,8,11,9,7,9,14,8,13,4,7,9,6,6,7,7,13,9,6,7,8,7,10,10,10,7,9,9,9,7,7,12,9,12,12,10,19,19,10,8,16,8,17,15,16,7,14,8,9,11,8,12,11,11,11,7,13,11,11,13,17,13,15,12,10,9,15,11,13,13,10,17,17,8,12,16,26,18,20,19,14,18,14,9,22,5,21,13,18,13,10,9,10,12,11,17,16,10,10,12,9,12,8,11,8,4,6,9,13,11,8,8,5,11,3,5,9,10,5,1,4,8,8,3,3,3,3,3,3,7,5,8,1,6,1,5,2,2,2,2,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0
2738,20211201,202109,67000080002,臺南市,下營區,仁里里,819,2198,1129,1069,5,4,4,7,8,5,4,9,9,5,6,8,6,7,5,8,6,7,9,10,5,4,7,4,9,3,13,9,10,6,6,9,13,7,13,9,10,10,10,13,11,6,10,14,13,12,8,19,18,16,16,18,19,14,19,6,30,14,8,16,17,19,13,12,19,12,15,13,13,16,11,22,15,17,24,16,24,11,14,10,18,14,24,23,20,8,14,16,12,17,15,15,15,14,11,12,13,8,14,9,10,14,15,21,18,12,13,14,17,26,13,19,21,22,17,25,25,16,29,18,28,15,22,19,22,13,15,15,24,13,12,16,12,21,11,14,15,9,14,11,20,8,4,11,8,10,5,11,7,7,6,3,9,6,7,10,9,7,12,12,6,10,8,17,9,8,5,5,6,7,5,8,5,7,5,7,4,2,3,5,2,1,0,5,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2739,20211201,202109,67000080003,臺南市,下營區,宅內里,713,1796,937,859,6,2,8,4,6,4,7,5,1,4,7,3,5,5,8,1,4,6,3,3,2,5,2,5,4,5,5,5,11,6,9,9,12,5,9,5,4,16,8,7,8,7,12,10,10,8,11,7,17,9,9,17,13,6,10,12,16,9,9,16,10,10,7,9,12,11,10,10,17,7,11,14,10,12,15,10,11,12,12,12,13,15,16,13,17,14,18,11,19,12,19,12,14,12,10,9,7,11,11,6,14,11,19,13,16,9,18,13,13,18,19,19,13,11,10,21,18,17,24,17,22,15,29,10,15,9,22,15,13,10,12,18,14,13,14,10,6,13,13,6,15,14,7,8,10,10,9,7,5,8,3,5,6,7,7,7,11,6,2,11,5,5,5,4,4,6,6,8,4,5,4,7,3,6,2,9,4,6,1,8,1,4,2,4,1,2,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0
2740,20211201,202109,67000080004,臺南市,下營區,後街里,705,1797,920,877,3,4,5,5,7,1,6,7,7,10,4,12,7,10,6,6,14,7,10,6,6,7,4,0,2,8,6,4,8,9,5,8,4,6,7,8,7,7,9,12,5,4,9,8,8,8,14,3,12,11,19,6,14,7,6,6,7,13,14,13,13,13,15,12,14,14,11,13,20,11,11,8,13,8,14,12,16,13,13,15,12,29,18,12,15,13,14,11,21,17,16,12,12,12,18,12,6,14,16,9,16,9,17,12,12,11,18,13,20,19,13,9,11,18,12,12,9,13,16,15,17,7,11,12,14,14,16,15,10,12,19,18,15,13,14,12,15,12,12,16,11,10,8,12,8,12,6,13,7,10,4,5,4,2,8,8,6,6,2,8,4,10,4,6,6,4,4,5,4,8,5,3,3,3,3,3,6,2,1,1,1,0,3,2,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1
2741,20211201,202109,67000080005,臺南市,下營區,新興里,947,2373,1186,1187,5,8,8,8,12,14,9,5,9,9,15,17,18,9,21,13,15,10,10,19,5,10,12,12,10,10,4,8,8,5,10,4,13,9,18,14,9,13,9,17,11,17,11,13,14,16,17,13,25,11,16,23,18,13,17,16,8,11,15,11,25,13,18,15,15,16,12,13,15,8,21,18,18,20,19,13,28,9,21,26,25,20,19,21,23,21,20,14,26,18,9,20,13,12,19,12,21,12,16,30,18,14,11,11,15,15,22,16,16,24,17,17,15,16,20,15,20,16,20,16,21,21,16,27,15,19,14,18,17,9,15,22,12,19,8,18,15,19,8,15,16,11,17,18,8,7,3,9,9,12,3,2,2,3,7,6,2,7,2,12,4,9,6,8,1,10,10,9,3,1,5,5,4,6,0,2,2,6,3,2,3,0,2,3,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2742,20211201,202109,67000080006,臺南市,下營區,營前里,991,2347,1196,1151,2,6,8,3,7,2,7,5,5,4,7,6,12,9,3,5,5,2,7,10,7,7,3,4,13,2,11,8,10,10,9,3,9,8,10,12,6,17,10,13,15,14,11,16,11,9,16,13,29,15,18,17,12,11,13,11,23,13,6,13,19,13,12,10,19,11,15,18,10,12,7,17,18,15,23,11,16,9,22,20,17,22,20,13,21,18,22,8,15,16,15,15,16,13,14,25,20,17,12,15,24,19,22,23,23,20,16,19,20,18,22,13,22,27,20,14,25,22,20,15,18,27,28,20,15,16,25,15,15,17,13,29,21,20,18,10,14,19,13,20,17,17,12,12,12,14,11,9,9,8,7,4,9,7,9,13,8,17,9,10,7,7,11,9,5,8,9,9,5,14,6,8,4,5,2,5,0,6,2,6,2,1,2,7,2,1,2,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0
2743,20211201,202109,67000080011,臺南市,下營區,開化里,748,2042,1044,998,4,5,4,3,7,4,10,6,8,5,9,8,7,9,8,6,7,5,5,6,8,8,7,6,8,7,7,4,8,4,7,9,3,6,7,7,9,5,7,7,13,13,8,8,7,9,10,10,21,8,17,15,18,11,16,7,16,12,7,18,13,9,8,17,9,13,16,14,20,8,12,16,11,10,23,13,12,19,17,13,14,13,19,21,21,11,14,14,25,18,8,18,14,13,14,10,10,13,15,9,10,10,15,10,11,6,9,9,21,14,15,12,9,25,19,17,21,14,16,25,18,28,15,24,19,17,20,15,14,12,18,19,20,20,16,13,25,20,14,13,21,17,8,11,9,13,6,10,11,7,11,6,7,7,3,7,2,6,10,5,8,4,7,11,4,9,9,7,2,7,6,8,6,3,5,9,3,5,2,10,0,5,3,1,3,1,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2744,20211201,202109,67000080012,臺南市,下營區,西連里,416,953,529,424,2,0,0,1,0,1,1,2,3,1,1,1,5,1,1,2,0,3,4,2,3,3,0,1,3,2,3,2,3,2,4,4,9,4,6,3,4,4,6,3,4,6,8,6,4,5,5,3,3,5,12,6,8,2,4,10,6,7,5,4,6,3,5,2,9,3,7,7,2,6,5,3,5,7,3,4,5,3,5,8,7,6,8,6,11,5,7,9,2,8,7,6,11,2,4,5,7,5,9,9,7,5,11,8,8,4,7,10,6,2,10,10,10,5,6,14,10,6,11,10,15,8,17,5,11,4,6,7,11,9,12,8,10,3,9,4,9,6,9,7,8,5,8,4,6,6,5,6,3,4,5,3,3,1,3,3,3,6,4,1,8,5,6,4,6,5,0,7,2,3,6,6,2,6,2,2,2,2,2,1,2,4,2,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2745,20211201,202109,67000080013,臺南市,下營區,賀建里,599,1414,745,669,3,2,2,5,1,3,3,8,4,4,2,2,2,5,6,1,6,2,5,2,1,3,4,8,0,2,9,5,6,7,9,0,6,3,12,8,3,3,8,6,10,5,6,7,12,4,10,8,7,8,12,9,8,8,8,8,11,11,9,10,9,7,10,9,5,4,15,4,7,9,7,4,13,11,12,12,13,12,19,10,10,13,10,6,12,11,14,11,17,6,12,10,10,7,3,6,13,4,8,12,8,5,14,9,13,9,4,7,10,9,15,10,9,17,11,16,14,13,20,11,21,14,15,10,16,19,21,10,11,6,12,7,3,6,14,14,9,12,10,6,7,9,7,11,6,9,7,6,6,8,3,3,3,6,10,8,3,7,4,6,3,6,4,4,1,5,2,5,7,4,3,3,2,6,3,5,2,5,4,7,0,3,2,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,20211201,202109,67000080016,臺南市,下營區,茅營里,955,2403,1264,1139,4,6,4,7,8,8,5,9,14,8,3,4,11,2,2,8,10,11,4,13,6,8,6,5,2,4,4,4,10,8,7,10,6,9,6,10,7,9,11,10,16,3,15,12,13,12,8,13,18,14,13,19,19,8,14,8,9,8,12,15,18,7,17,19,22,18,18,12,23,8,24,10,17,15,20,22,13,11,25,17,19,25,19,18,21,20,26,21,19,17,17,10,16,14,8,18,19,12,19,8,13,11,12,7,14,16,11,14,19,14,14,18,23,23,26,20,19,20,23,18,27,27,36,23,29,26,27,29,25,16,24,17,19,24,20,20,26,14,13,17,15,20,21,8,16,15,8,10,10,11,4,7,8,6,5,7,11,9,9,13,8,12,11,9,5,5,5,4,11,11,9,5,9,11,11,6,3,3,5,6,2,1,0,5,5,4,0,4,3,2,2,2,0,0,1,1,0,1,0,0,0,0
2747,20211201,202109,67000080017,臺南市,下營區,大吉里,770,1719,916,803,3,3,3,3,6,7,2,6,7,9,4,6,9,1,3,3,10,5,11,4,6,3,3,4,4,3,2,5,5,2,10,7,7,8,6,4,5,5,8,6,10,8,9,9,11,8,14,9,10,8,8,11,7,15,11,12,15,9,16,18,13,8,8,8,14,11,13,10,9,11,13,14,11,17,12,10,9,5,17,12,10,13,13,8,12,10,8,8,8,7,15,6,10,9,16,15,14,8,11,9,16,11,17,12,13,13,13,12,22,18,25,18,22,14,20,14,18,16,20,14,13,10,16,17,24,12,16,10,18,8,15,13,14,9,11,8,18,12,7,6,14,16,6,9,5,2,9,10,9,7,3,5,7,2,7,11,3,7,2,6,10,7,5,7,2,8,6,9,7,10,4,8,3,9,2,7,1,2,3,4,5,2,1,2,1,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2748,20211201,202109,67000080018,臺南市,下營區,紅甲里,1025,2458,1260,1198,4,5,9,4,6,7,4,3,6,4,12,6,11,4,3,12,9,13,8,6,8,8,8,9,4,7,7,9,7,6,16,4,11,6,14,6,8,15,14,14,16,11,18,16,11,13,17,14,12,12,17,15,14,23,16,18,17,22,13,16,22,12,12,12,9,7,17,16,10,16,7,5,16,21,13,10,13,12,13,13,13,13,18,12,18,12,17,9,15,17,16,12,15,15,15,13,16,17,15,19,19,18,14,18,13,20,25,19,19,21,27,17,37,30,25,15,25,18,26,28,29,22,28,22,22,18,18,16,18,18,19,9,14,15,7,19,21,9,17,15,14,14,6,9,17,6,14,14,12,16,11,4,7,14,8,12,12,10,8,15,16,19,13,13,11,17,18,14,8,14,6,5,7,10,8,7,3,8,7,6,6,4,6,9,3,8,2,3,1,4,1,3,1,2,1,0,0,0,0,0,0,0
2749,20211201,202109,67000090001,臺南市,六甲區,六甲里,1217,3364,1645,1719,3,8,8,11,10,10,6,13,11,10,13,14,12,9,20,16,11,20,20,16,13,18,19,9,14,15,16,10,17,11,21,17,19,12,15,10,16,16,20,19,12,17,21,24,15,23,21,13,24,18,20,24,20,30,25,23,24,28,23,16,20,23,24,27,26,15,26,20,22,22,21,17,18,23,14,14,22,29,24,31,29,26,33,30,27,14,24,26,30,33,28,25,20,15,25,33,18,21,19,22,20,17,23,21,26,26,24,22,21,28,34,22,29,32,29,25,27,22,19,32,22,31,25,27,29,23,17,22,29,19,23,23,28,33,17,24,17,24,27,29,20,21,11,15,18,25,20,19,9,20,14,11,5,8,18,11,11,19,11,16,9,13,10,10,4,11,5,8,7,10,1,8,8,10,5,7,2,8,2,4,1,5,3,2,0,6,1,2,1,1,1,1,2,0,1,0,0,0,0,0,0,0
2750,20211201,202109,67000090002,臺南市,六甲區,甲東里,1074,2969,1528,1441,3,3,7,6,10,9,9,5,6,13,5,6,9,8,9,16,22,15,12,15,12,11,12,8,13,8,19,7,12,11,10,10,10,10,11,9,11,12,9,16,14,18,27,19,20,22,15,18,15,25,19,18,16,24,27,17,25,9,17,14,22,21,24,25,24,25,19,15,24,19,22,16,20,22,18,23,32,21,30,21,24,18,16,13,29,29,31,17,17,22,29,21,21,23,27,16,27,13,28,12,24,22,19,24,22,25,21,22,21,23,18,31,26,31,26,26,31,23,30,22,29,29,21,17,33,28,29,22,18,17,20,22,20,14,20,28,19,15,18,14,15,15,22,17,11,20,20,18,9,7,4,8,9,9,11,8,7,17,10,14,7,11,7,13,3,8,11,9,2,6,3,4,6,3,8,5,0,6,1,8,1,1,2,0,1,0,1,0,0,1,1,2,0,1,0,0,0,0,1,0,0,1
2751,20211201,202109,67000090003,臺南市,六甲區,甲南里,585,1548,792,756,3,3,3,5,3,3,8,4,6,4,11,8,7,3,6,10,8,2,4,8,7,4,8,6,10,4,8,3,6,3,6,6,4,6,10,7,6,9,10,7,9,11,7,11,9,11,14,6,14,9,11,6,15,13,12,11,11,13,14,7,9,8,11,5,13,14,7,14,11,8,9,8,6,10,9,11,15,11,9,6,15,11,11,10,9,10,11,12,12,10,12,8,13,9,14,7,8,12,7,6,8,9,14,9,10,22,8,8,9,10,18,11,19,6,10,15,19,13,14,9,12,9,9,17,15,7,12,10,9,16,11,16,9,17,6,13,14,10,7,12,7,13,8,10,6,6,8,4,7,3,4,6,2,6,6,5,3,8,2,5,4,4,5,5,4,5,3,5,2,7,3,4,6,6,3,3,1,2,2,4,4,3,2,6,2,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2752,20211201,202109,67000090005,臺南市,六甲區,七甲里,804,2166,1144,1022,2,2,8,3,8,4,3,6,3,9,4,10,4,9,7,4,10,9,9,10,10,3,4,4,11,8,3,11,8,9,9,8,14,11,11,14,14,15,12,9,22,14,11,15,11,13,25,11,15,17,30,11,11,16,17,17,19,8,13,12,18,8,14,13,7,9,16,2,14,10,16,9,17,13,21,16,17,17,14,16,13,17,15,19,18,12,17,17,22,19,11,12,18,13,15,18,16,11,13,16,14,18,23,16,22,13,22,25,27,20,23,15,24,15,25,11,23,14,21,18,14,15,10,14,10,17,14,10,13,18,17,15,14,18,17,12,14,17,13,12,8,17,15,8,10,9,12,7,6,4,4,12,5,6,7,10,5,4,8,7,13,11,4,4,6,13,4,5,8,5,6,5,8,2,0,4,3,5,7,2,1,2,0,3,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
2753,20211201,202109,67000090006,臺南市,六甲區,二甲里,1350,3876,2000,1876,8,8,7,24,13,11,14,21,8,15,18,10,23,23,14,11,21,11,18,27,21,18,11,9,17,14,12,18,21,6,12,16,17,21,16,13,23,17,23,23,19,16,31,37,22,21,28,20,29,34,39,22,35,28,22,32,30,20,30,25,31,24,28,27,26,30,24,20,27,25,29,26,29,30,33,22,33,32,34,31,25,38,38,33,28,32,28,14,31,31,34,23,24,28,18,26,15,28,28,20,31,27,24,25,30,35,40,25,28,33,39,24,44,23,35,29,35,25,38,30,35,32,27,34,33,17,36,29,19,32,28,34,27,32,25,11,28,21,23,23,15,15,16,21,21,12,18,12,21,17,10,13,6,13,11,19,11,7,6,10,16,7,9,8,8,9,11,8,6,7,7,13,5,11,3,4,3,2,1,6,1,3,0,1,0,3,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,0
2754,20211201,202109,67000090007,臺南市,六甲區,水林里,822,2397,1252,1145,8,4,9,6,10,8,7,6,7,13,8,8,9,11,10,7,11,15,7,14,6,8,6,9,6,9,7,7,12,9,8,5,20,9,14,10,16,9,10,8,10,11,15,11,14,10,13,14,18,10,10,10,26,14,12,15,22,20,19,15,15,19,13,17,22,16,22,16,29,15,15,12,15,21,24,17,18,23,14,24,20,17,17,15,23,18,23,22,20,15,19,16,18,18,19,11,11,14,18,8,11,14,11,11,17,18,15,11,9,11,17,23,21,14,13,20,23,22,25,26,29,20,35,26,19,23,31,18,27,17,24,20,12,22,24,17,13,15,10,19,21,11,11,16,19,14,11,6,7,9,5,10,8,2,6,4,5,3,6,7,8,8,4,9,5,1,3,8,4,3,4,6,4,8,3,4,2,2,1,2,1,3,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2755,20211201,202109,67000090008,臺南市,六甲區,中社里,680,1757,916,841,4,3,3,5,4,6,6,2,8,10,4,2,2,2,3,4,7,2,6,2,4,3,2,4,5,5,6,5,9,7,7,6,6,6,5,6,8,12,7,8,11,9,7,12,12,9,15,17,11,9,10,10,12,9,17,14,15,8,12,8,19,14,12,9,13,9,7,5,6,13,11,8,12,8,8,11,20,7,7,12,14,15,19,10,17,10,17,13,21,16,9,16,12,13,17,7,14,8,16,8,15,14,14,12,12,22,10,15,16,20,20,12,16,15,18,15,19,14,18,13,14,13,18,16,15,10,14,15,22,12,15,19,15,13,9,6,12,11,10,21,10,8,7,9,7,12,7,8,8,4,4,8,4,6,7,6,7,9,7,3,7,7,4,7,5,2,5,7,4,4,5,4,2,7,2,5,3,4,5,2,2,5,2,4,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
